userID,game,date,平台
Laros,Super Mario Odyssey,2018-01-02,
Rockstr85,Fe,2018-05-17,
Rockstr85,Ikaruga,2002-11-13,
Rockstr85,Sushi Striker: The Way of Sushido,2018-08-23,
Rockstr85,Blaster Master Zero,2017-04-25,
Rockstr85,Crackdown 3,2020-01-25,
Tsubaki,Bloodstained: Ritual of the Night,2019-09-16,
Dartagnan,White Night,2015-03-21,
HNKenshiro,Batman: Arkham VR,2016-10-30,
HNKenshiro,A Way Out,2018-05-09,
Skar5,Half-Life: Alyx,2020-05-03,
Davegage,Half-Life: Alyx,2020-12-23,
Davegage,Half-Life 2,2005-01-04,
DreamEaglr,Half-Life: Alyx,2021-01-11,
DreamEaglr,Half-Life,2006-07-05,
DreamEaglr,Half-Life 2,2016-04-15,
DreamEaglr,Batman: Arkham Asylum,2009-08-31,
DreamEaglr,Batman: Arkham Knight,2015-08-16,
DreamEaglr,Batman: Return to Arkham,2019-05-01,
DreamEaglr,Baldur's Gate,1999-01-11,
DreamEaglr,Beyond: Two Souls,2013-12-25,
DreamEaglr,The Amazing Spider-Man 2 (2014),2014-06-24,
DreamEaglr,Chrono Trigger,1995-05-26,
DreamEaglr,Crackdown 3,2019-03-09,
camobot,Half-Life: Alyx,2020-11-22,
Jonahtwinkletoes,Half-Life: Alyx,2020-06-01,
Jonahtwinkletoes,Half-Life 2,2004-12-10,
Racchris02,Half-Life: Alyx,2021-01-15,
Tusk,Valfaris,2020-08-26,
Tusk,Forgotton Anne,2019-06-06,
Tusk,Batman: The Enemy Within,2019-05-28,
Tusk,Batman: Arkham VR,2017-01-02,
Tusk,Batman: Arkham Knight,2015-07-28,
Tusk,Batman: Arkham Origins,2013-12-27,
Tusk,Batman: The Enemy Within,2017-09-01,
Tusk,Pyre,2017-09-13,
Tusk,Dishonored 2,2018-09-18,
DannyGrande,Half-Life: Alyx,2020-10-24,
qif_qgame,Half-Life: Alyx,2020-06-14,
qif_qgame,Half-Life 2,2005-01-27,
ThePowDuck,Half-Life,1999-01-13,
freredarme,Portal,2007-12-16,
SkeletonBill,Half-Life 2,2005-01-17,
SkeletonBill,Heavy Rain,2014-04-29,
SkeletonBill,Super Meat Boy,2010-11-05,
MadPigeon,Half-Life,1999-01-08,
Stickly_Man,Half-Life,1998-12-27,
Strazdas,Cities: Skylines,2015-04-18,
Strazdas,Portal,2008-08-18,
Jay0911,Half-Life 2,2004-12-04,
DarkSoul,Diablo III,2019-09-11,
DarkSoul,Half-Life 2,2004-12-20,
DarkSoul,Portal,2007-11-09,
Erakron,Half-Life,1999-01-22,
Kyschel,Half-Life 2,2004-12-11,
Kyschel,A Way Out,2018-04-18,
ShinRailgun,Half-Life,1999-02-11,
ShinRailgun,Half-Life 2,2004-12-27,
ShinRailgun,Sine Mora,2012-04-06,
Speedruiner,Half-Life,1998-12-01,
AlduinNuggets,Half-Life 2,2004-12-22,
AlduinNuggets,Portal,2007-11-09,
gezegond,Heavy Rain,2010-02-23,
Fadasa,Half-Life 2,2004-12-23,
Fadasa,Bastion,2011-07-29,
NiKEL,Furi,2020-01-10,
NiKEL,Half-Life 2,2004-12-05,
SaltySoso,Half-Life,1998-12-17,
PaperLuigi,Half-Life 2,2005-01-12,
PaperLuigi,Bastion,2011-10-24,
PaperLuigi,Heavy Rain,2010-03-16,
PaperLuigi,Portal,2007-11-03,
MeowCaptain,Half-Life 2,2004-11-21,
Retororando,Heavy Rain,2010-05-15,
Retororando,Batman: Arkham Asylum,2009-09-07,
Retororando,Prince of Persia: The Two Thrones,2006-01-29,
Retororando,Hatsune Miku: Project DIVA F,2012-11-13,
ThorHeimdallr,Diablo III,2012-07-11,
ThorHeimdallr,Half-Life,1999-02-06,
ThorHeimdallr,Half-Life 2,2005-01-27,
ThorHeimdallr,Bastion,2011-10-05,
ybr77772,Half-Life 2,2018-05-04,
ybr77772,Shovel Knight,2014-07-27,
Cezawy,Fe,2018-03-13,
Cezawy,Gris,2019-09-07,
Cezawy,Batman: The Enemy Within,2017-09-28,
Cezawy,Batman: The Enemy Within,2019-05-13,
Cezawy,A Way Out,2018-09-09,
AlreadyDemon,Half-Life,1999-01-04,
AlreadyDemon,Half-Life 2,2018-02-12,
AlreadyDemon,Portal,2007-11-11,
Tcapullo,Virtua Tennis 4,2011-06-02,
Tcapullo,Yooka-Laylee,2017-07-02,
Tcapullo,Injustice: Gods Among Us - Ultimate Edition,2018-09-03,
Tcapullo,Grow Home,2015-03-18,
Tcapullo,Grow Up,2016-11-09,
kuliddar,X-Men Origins: Wolverine,2009-07-21,
kuliddar,Half-Life 2,2004-12-18,
kuliddar,Transformers: War for Cybertron,2010-07-23,
kuliddar,Transformers: Devastation,2015-12-05,
kuliddar,Injustice: Gods Among Us - Ultimate Edition,2013-12-11,
kuliddar,Super Mario 3D Land,2015-06-08,
kuliddar,Super Bomberman R,2017-04-03,
revelry,Half-Life,1998-12-29,
scace,Half-Life 2,2004-12-20,
Jamo,Half-Life,1999-01-08,
Madsen,Bastion,2011-08-23,
phantomkris,Half-Life,1999-01-04,
AtomicAstro,Super Mario 3D Land,2013-06-21,
Mefodii,Half-Life,1998-11-28,
milktea_tv,Half-Life,1998-12-18,
milktea_tv,Half-Life 2,2005-02-01,
serxi,Half-Life,1999-01-31,
serxi,Super Mario Odyssey,2018-01-08,
Yunnlith,Heavy Rain,2010-03-17,
Yunnlith,Layers of Fear,2015-11-05,
TKRN,Portal,2007-12-30,
ivorn,Half-Life 2,2014-03-13,
SquareEvan,Half-Life,1999-02-06,
AdamWayne04,Injustice: Gods Among Us - Ultimate Edition,2013-11-21,
joppezu,Half-Life 2,2007-10-13,
Saltfish,Portal,2007-10-29,
Kekachino,Darksiders,2010-01-11,
Kekachino,Darksiders,2012-09-12,
Kekachino,Batman: Arkham Knight,2015-09-21,
Kekachino,Portal,2012-07-06,
DuffuD,Prince of Persia: The Forgotten Sands,2020-09-26,
DuffuD,Super Meat Boy,2010-11-04,
myhubris,Portal,2007-11-02,
RiptoR,Heavy Rain,2010-03-28,
RiptoR,Super Meat Boy,2010-11-19,
upper0,Half-Life 2,2004-11-29,
draheroc,Batman: Arkham Asylum,2009-09-28,
draheroc,Portal,2008-01-07,
Journals,Half-Life 2,2005-01-25,
Teltnuag,Portal,2009-07-25,
jack_and_jones,Half-Life 2,2004-11-21,
Hyuna,Half-Life 2,2004-11-30,
crazybean2000,Half-Life,2010-08-04,
onionpai,Dishonored: Definitive Edition,2015-09-12,
Quinic,Half-Life,1999-02-17,
VladimirHac,12 is Better Than 6,2016-01-11,
VladimirHac,Northgard,2018-05-13,
VladimirHac,Portal,2007-12-11,
key_of_zee,Half-Life 2,2005-01-02,
bustatu,Portal,2016-12-15,
miickayy,Half-Life 2,2005-02-08,
bdzz,Bastion,2017-11-29,
bdzz,Get Even,2017-07-16,
bdzz,The Awesome Adventures of Captain Spirit,2020-01-16,
bdzz,Dishonored: Death of the Outsider,2017-11-23,
bdzz,Dishonored 2,2017-02-05,
bdzz,Portal,2007-12-16,
Scrymer,Darksiders,2010-02-06,
Scrymer,Darksiders,2010-02-08,
Scrymer,Bastion,2011-08-31,
Scrymer,Batman: Arkham Knight,2015-07-06,
Scrymer,Batman: Arkham Origins,2014-01-16,
Scrymer,Chrono Trigger,1995-04-28,
cidsa,Diablo III,2012-07-23,
cidsa,Heavy Rain,2010-04-26,
cidsa,Batman: Arkham Asylum,2009-11-04,
cidsa,BlazBlue: Continuum Shift Extend,2011-12-24,
cidsa,Danganronpa 2: Goodbye Despair,2012-08-27,
cidsa,Hatsune Miku: Project DIVA Future Tone,2020-08-29,
cidsa,Hatsune Miku: Project DIVA F,2012-10-16,
cidsa,Hatsune Miku: Project DIVA F,2012-11-28,
mr_biggles168,Half-Life 2,2004-12-16,
pvtmurre,Superfrog HD,2013-08-25,
pvtmurre,The Awesome Adventures of Captain Spirit,2018-08-03,
Petab,Batman: Arkham Asylum,2009-10-30,
Petab,Portal,2019-02-11,
cuchix,Half-Life 2,2005-01-08,
cuchix,Dust: An Elysian Tail,2014-11-06,
cuchix,Portal,2008-01-24,
CrazyXacker,Darksiders,2010-03-14,
CrazyXacker,Darksiders,2010-02-14,
CrazyXacker,Half-Life,2010-12-05,
CrazyXacker,Bastion,2011-08-15,
CrazyXacker,Injustice 2,2017-07-08,
CrazyXacker,Sine Mora,2018-06-26,
CrazyXacker,Grid 2,2013-06-28,
CrazyXacker,Super Mario 3D Land,2011-11-25,
CrazyXacker,Dust: An Elysian Tail,2014-10-25,
freakydinosaur,Half-Life 2,2004-12-03,
Mibso,Tom Clancy's Rainbow Six: Vegas,2012-07-27,
SilveryBeing,Bastion,2011-10-15,
SilveryBeing,Portal,2018-02-20,
Supersheep,Half-Life,1998-12-06,
Supersheep,Tom Clancy's Rainbow Six: Vegas,2007-09-08,
vitekmel,Half-Life,1999-02-12,
GabiGude,Half-Life 2,2004-12-09,
Animam,Half-Life 2,2004-12-07,
Animam,Heavy Rain,2010-04-11,
Animam,Frostpunk,2018-05-04,
JdeRin,D4: Dark Dreams Don't Die,2014-10-10,
JdeRin,X-Men Origins: Wolverine,2019-10-15,
JdeRin,Diablo III,2012-05-29,
JdeRin,Darksiders,2010-01-24,
JdeRin,Darksiders,2012-05-13,
JdeRin,Darksiders II,2012-08-28,
JdeRin,The Orange Box,2007-12-22,
JdeRin,Bastion,2011-09-11,
JdeRin,Batman: Arkham Origins,2013-11-24,
JdeRin,Transformers: War for Cybertron,2010-08-06,
JdeRin,Transformers: Rise of the Dark Spark,2014-09-10,
JdeRin,D4: Dark Dreams Don't Die,2014-10-05,
JdeRin,Prince of Persia: The Two Thrones,2006-02-04,
JdeRin,Prince of Persia: The Forgotten Sands,2010-07-25,
JdeRin,Lovers In A Dangerous Spacetime,2018-09-27,
JdeRin,BlazBlue: Continuum Shift Extend,2012-02-16,
JdeRin,Superfrog HD,2013-10-09,
JdeRin,Super Bomberman R,2018-06-22,
JdeRin,Velocity Ultra,2013-09-29,
JdeRin,Beyond Eyes,2019-09-13,
JdeRin,Dust: An Elysian Tail,2014-12-15,
JdeRin,Urban Trial Freestyle,2013-04-19,
PCF13,Half-Life 2,2004-12-15,
RickyButler,Gris,2019-01-27,
RickyButler,Half-Life,1999-01-03,
RickyButler,Bastion,2011-08-03,
RickyButler,Heavy Rain,2010-04-14,
RickyButler,Batman: Arkham Asylum,2009-10-29,
RickyButler,Prince of Persia: The Two Thrones,2005-12-12,
RickyButler,Prince of Persia: The Forgotten Sands,2010-06-05,
RickyButler,Not A Hero,2014-07-16,
RickyButler,Tom Clancy's Rainbow Six: Vegas 2,2011-05-06,
RickyButler,Azure Striker GUNVOLT,2014-09-08,
RickyButler,Shovel Knight,2014-08-09,
RickyButler,Beyond: Two Souls,2013-10-17,
RickyButler,Grow Home,2015-02-24,
pkkyle19,Half-Life 2,2005-01-13,
Ascotillion,Half-Life 2,2008-11-20,
Pozytywny,Half-Life 2,2004-12-16,
benq3000,A Way Out,2018-06-05,
dratyan,Darksiders II,2012-10-24,
dratyan,Half-Life 2,2004-12-13,
dratyan,Batman: Arkham Origins,2013-11-02,
shiuan,Bastion,2016-11-11,
Captanegan,Half-Life,1998-12-11,
Captanegan,Layers of Fear,2015-10-21,
Grimbald,Darksiders,2010-02-18,
Grimbald,Darksiders,2010-02-27,
desweet77,Grid 2,2013-07-03,
Bluewolf9,Half-Life 2,2004-11-24,
Nenenene,Half-Life,1998-12-06,
haribo841,Half-Life 2,2004-12-14,
liondot18,Half-Life,2012-08-08,
mOrOkura,Diablo II,2000-08-18,
Charcharo,Half-Life 2,2004-12-18,
Pipistrele,Half-Life,1998-11-30,
Pipistrele,Danganronpa 2: Goodbye Despair,2012-10-12,
uvehj,12 is Better Than 6,2016-01-04,
uvehj,F1 2011,2014-09-07,
uvehj,F1 2015,2020-10-07,
uvehj,F1 2016,2016-09-21,
uvehj,F1 2018,2018-09-19,
uvehj,Galak-Z: The Dimensional,2015-08-12,
uvehj,Gris,2019-01-15,
uvehj,Jet Set Radio,2000-09-06,
uvehj,Last Day of June,2020-02-14,
uvehj,Minit,2018-05-26,
uvehj,X-Morph: Defense,2017-09-10,
uvehj,Yooka-Laylee,2017-04-25,
uvehj,Half-Life 2,2005-01-17,
uvehj,Bastion,2011-10-08,
uvehj,Batman: Arkham Asylum,2009-09-25,
uvehj,Batman: Arkham Origins,2014-01-15,
uvehj,Prince of Persia: The Two Thrones,2006-02-15,
uvehj,Prince of Persia: The Forgotten Sands,2010-08-04,
uvehj,Sine Mora,2012-05-07,
uvehj,Layers of Fear,2015-09-15,
uvehj,Grid 2,2013-06-17,
uvehj,Super Meat Boy,2011-01-08,
uvehj,The Awesome Adventures of Captain Spirit,2018-08-27,
uvehj,Velocity Ultra,2013-09-18,
uvehj,Beyond Eyes,2015-09-16,
uvehj,Dust: An Elysian Tail,2014-10-19,
uvehj,Dirt 4,2020-08-24,
uvehj,Grow Home,2015-02-13,
uvehj,Strider (2014),2014-05-10,
uvehj,Portal,2018-10-13,
Stex,Half-Life,1999-02-06,
Stex,Batman: Arkham Origins,2014-01-09,
Stex,Transformers: War for Cybertron,2010-07-19,
Stex,Injustice: Gods Among Us - Ultimate Edition,2013-12-05,
Stex,Sine Mora,2020-12-14,
Stex,Tom Clancy's Rainbow Six: Vegas 2,2008-03-29,
Stex,Pyre,2017-08-14,
Stex,Shovel Knight,2017-11-24,
Stex,Beyond: Two Souls,2013-12-12,
Stex,The Amazing Spider-Man (2012),2012-09-12,
Stex,Grow Home,2015-03-18,
Stex,Portal,2007-12-24,
Meff,Portal,2008-01-04,
Crabman,Diablo II,2000-08-14,
Crabman,Half-Life,1999-01-12,
Crabman,Half-Life 2,2005-01-05,
Crabman,Bastion,2011-08-04,
Crabman,Super Meat Boy,2019-09-02,
Crabman,Portal,2007-11-02,
Gondo,Portal,2007-10-17,
Speedy_Von_Gofast,Half-Life 2,2004-12-24,
Speedy_Von_Gofast,Bastion,2011-08-09,
doh60,Bastion,2011-08-06,
doh60,Portal,2007-10-29,
scienceguy121,Half-Life,1999-01-02,
x4Electr0n,Half-Life,1999-02-04,
x4Electr0n,Half-Life 2,2005-01-14,
Mr_Robo,Half-Life 2,2004-12-22,
1ndigoo,Half-Life 2,2005-01-19,
1ndigoo,Batman: Arkham Asylum,2019-12-17,
1ndigoo,Portal,2007-12-09,
SirKarp,VA-11 Hall-A: Cyberpunk Bartender Action,2016-06-29,
mawerick_mc,Half-Life 2,2019-01-11,
Osiris84,Sine Mora,2012-12-13,
maikelsteneker,D4: Dark Dreams Don't Die,2016-03-14,
maikelsteneker,D4: Dark Dreams Don't Die,2014-10-26,
maikelsteneker,Super Monkey Ball 3D,2012-08-18,
StfN7,Half-Life,1999-02-10,
kevinbushman,Bastion,2011-10-13,
kevinbushman,Batman: Arkham Knight,2015-08-29,
kevinbushman,Super Meat Boy,2010-12-23,
kevinbushman,The Awesome Adventures of Captain Spirit,2018-09-11,
kevinbushman,Crackdown 3,2019-12-09,
Edgil,Spore,2008-09-23,
Beleez,Half-Life,1998-12-16,
Beleez,Injustice: Gods Among Us - Ultimate Edition,2013-12-30,
Panty_Shot,Half-Life 2,2004-12-25,
WinNytHepOOh,Bastion,2011-09-12,
Artaxerxes,Half-Life,2004-10-21,
Xanthus,Half-Life 2,2004-12-14,
RinaTennoji,Half-Life,2012-08-20,
Semoponume,Half-Life,1998-11-29,
blackstahli,Half-Life,1998-12-15,
blackstahli,Half-Life 2,2004-12-10,
joemafu,Gris,2020-02-16,
joemafu,Last Day of June,2017-11-07,
joemafu,Half-Life,1998-12-10,
joemafu,The Awesome Adventures of Captain Spirit,2018-08-08,
TheRamadu,Half-Life 2,2005-02-07,
TriceratopsGang,Furi,2016-07-24,
AugerHybrid,Portal,2007-10-22,
AskingForTrouble,Half-Life 2,2005-02-10,
Alexander452,Half-Life 2,2004-12-17,
sircaptsalmon,Tom Clancy's Rainbow Six: Vegas,2007-08-15,
sircaptsalmon,Portal,2008-01-01,
t3chm4n,Super Mario Bros. 3,1988-11-30,
Chloe1210YT,Spore,2008-09-30,
Chloe1210YT,Super Bomberman R,2017-05-14,
foxrlz,Tales of Vesperia: Definitive Edition,2019-02-28,
Gelato,Super Bomberman R,2017-04-26,
Neothetic,Jet Set Radio,2013-12-10,
Neothetic,Bastion,2011-08-18,
Neothetic,Danganronpa 2: Goodbye Despair,2012-08-21,
Lirrsie,Pokémon Mystery Dungeon: Rescue Team DX,2020-09-28,
Lirrsie,Super Mario Odyssey,2017-12-24,
DiCamps,Pokémon Mystery Dungeon: Rescue Team DX,2020-04-29,
molemelester,Pokémon Conquest,2012-06-10,
truti,Batman: Arkham Asylum,2009-09-16,
Wadastream,Portal,2007-12-03,
Sephix,Darksiders,2010-01-16,
Sephix,Darksiders,2010-01-27,
Sephix,Transformers: War for Cybertron,2010-09-04,
Sephix,Super Motherload,2014-01-05,
Sephix,Portal,2007-12-14,
Nekowanyaa,Bastion,2011-10-09,
Nekowanyaa,Dust: An Elysian Tail,2014-10-24,
kushlash,Batman: Arkham Origins,2019-07-16,
rweisse,Diablo III,2012-07-22,
rweisse,Darksiders,2010-03-07,
rweisse,Darksiders,2010-02-13,
rweisse,Half-Life 2,2019-02-14,
rweisse,Heavy Rain,2010-03-31,
rweisse,Batman: Arkham Asylum,2009-10-06,
rweisse,Tom Clancy's Rainbow Six: Vegas,2007-09-12,
rweisse,Beyond: Two Souls,2018-05-23,
rweisse,Chrono Trigger,1995-06-04,
DasMatze,Batman: Arkham Origins,2013-11-19,
DasMatze,Prince of Persia: The Forgotten Sands,2010-08-11,
NightfallUT,Diablo III,2012-06-25,
NightfallUT,Diablo III,2012-05-23,
NightfallUT,Bastion,2011-08-02,
NightfallUT,Sine Mora,2012-05-29,
NightfallUT,Sine Mora,2017-02-09,
NightfallUT,Super Meat Boy,2011-01-17,
NightfallUT,Super Stardust Delta,2012-04-04,
NightfallUT,Super Time Force,2014-06-09,
davidstubbs,Bastion,2011-08-10,
davidstubbs,Danganronpa 2: Goodbye Despair,2012-10-22,
davidstubbs,Velocity Ultra,2013-07-19,
girthlordfabio,Bastion,2011-09-16,
prezzey,Heavy Rain,2010-05-14,
tropicstudent,Bastion,2017-01-15,
Travanoid,Furi,2016-08-02,
Travanoid,Gris,2019-01-20,
Travanoid,Half-Life,1999-01-20,
Travanoid,Half-Life 2,2015-08-05,
ehransom13,Bastion,2011-09-28,
ehransom13,Batman: Arkham Asylum,2009-09-28,
SamAxe,Half-Life,1999-01-21,
Anxsighety,Bastion,2012-03-07,
Azraden,Half-Life,2003-02-06,
Azraden,Half-Life 2,2005-01-01,
Azraden,Super Mario Bros. 3,1988-12-14,
Azraden,Super Meat Boy,2010-11-10,
Devars,Pokémon Mystery Dungeon: Rescue Team DX,2020-10-22,
Devars,Bastion,2011-07-26,
Devars,Super Mario Odyssey,2017-11-29,
Dooldeen,Bastion,2011-09-25,
caitlinA7X,Beyond: Two Souls,2013-12-10,
orestisf,Batman: Arkham Asylum,2020-09-15,
triforce_hero,Shovel Knight,2014-08-24,
12ReasonsToReSay,Half-Life,1998-12-22,
ApolloZani,Portal,2018-02-28,
Egnaro,Half-Life,1999-01-03,
Jampants,Half-Life 2,2005-01-15,
Jampants,Bastion,2011-09-12,
Jampants,Sine Mora,2019-02-04,
durtydave,Portal,2007-12-02,
poepx,Bastion,2011-08-16,
poepx,Batman: Arkham Origins,2013-11-11,
lastremote,Half-Life,2014-01-07,
lastremote,Half-Life 2,2004-11-29,
dalisharcher,Bastion,2011-08-13,
Drowze,Chrono Trigger,1995-03-26,
Nicobade,Heavy Rain,2010-05-05,
Nicobade,Beyond: Two Souls,2013-12-10,
namtrahj,Heavy Rain,2010-03-24,
namtrahj,Super Mario 3D Land,2011-11-29,
333Rich333,Half-Life,1999-02-17,
Ragnaroek,VA-11 Hall-A: Cyberpunk Bartender Action,2016-07-14,
Ragnaroek,Beyond: Two Souls,2013-11-23,
Stenk,Half-Life 2,2005-01-15,
Stenk,Bastion,2011-09-26,
bilopete,D4: Dark Dreams Don't Die,2018-04-16,
bilopete,D4: Dark Dreams Don't Die,2014-10-17,
katoujuri,Bastion,2012-01-13,
likwitsnake,Half-Life 2,2006-12-21,
Arceion,Bastion,2011-09-28,
CleverDan33,Darksiders,2010-01-17,
CleverDan33,Darksiders,2010-02-11,
CleverDan33,Shovel Knight,2014-08-27,
ingrey,Bastion,2011-08-28,
kentoshin,Half-Life 2,2005-01-19,
kentoshin,Portal,2007-10-16,
mp3774,Bastion,2016-05-19,
rabelloo,Bastion,2011-09-19,
rabelloo,Pyre,2017-09-14,
thesn00ze,Darksiders II,2012-09-04,
thesn00ze,Bastion,2011-08-07,
crazy046,Bastion,2011-10-05,
Mothpope,Aaru's Awakening,2017-12-01,
Mothpope,Bastion,2011-10-06,
McFly,Portal,2007-12-28,
Troyo,Bastion,2011-08-30,
Troyo,Heavy Rain,2010-03-08,
Troyo,Layers of Fear,2015-09-27,
Troyo,A Way Out,2018-05-30,
gosp07,Bastion,2011-08-05,
Candichris,Bastion,2016-12-22,
Ghost3030,Half-Life 2,2008-01-18,
Ghost3030,Bastion,2012-09-01,
Ghost3030,Pyre,2017-09-16,
Ghost3030,Shovel Knight,2014-07-25,
Ghost3030,Super Mario Bros. 3,1988-12-30,
Ghost3030,Super Meat Boy,2010-11-06,
Ghost3030,The Awesome Adventures of Captain Spirit,2018-07-13,
Ghost3030,Portal,2007-11-13,
RoDJeRme,Bastion,2011-09-29,
RoDJeRme,Bastion,2011-08-01,
alexkidd16,Bastion,2014-10-20,
rad_slime,Hob (2017),2017-11-23,
rad_slime,Layers of Fear,2016-08-28,
rad_slime,Pyre,2017-08-12,
WarCockatiel,Azure Striker GUNVOLT,2018-06-11,
WarCockatiel,The Awesome Adventures of Captain Spirit,2018-08-20,
Deh_,Batman: Arkham Origins,2013-12-01,
bluejv7,Bastion,2011-08-09,
bluejv7,Super Meat Boy,2010-12-25,
r3z3nd3,Darksiders,2020-08-29,
r3z3nd3,Darksiders,2015-09-15,
r3z3nd3,Half-Life,2005-02-20,
definer,Half-Life,2000-12-08,
Stupendous,Hob (2017),2017-10-20,
Stupendous,Bastion,2011-10-09,
Stupendous,Pyre,2020-01-15,
Wonderplayer,Darksiders,2010-01-11,
Wonderplayer,Darksiders,2010-01-10,
cphillips124,Furi,2016-07-29,
cphillips124,Cuphead,2017-12-08,
gomi,Portal,2007-10-30,
ColdZer0,Bastion,2011-09-01,
uberfemme,Bastion,2011-09-10,
xCROSSEDxWIRESxOG,Half-Life,1998-12-10,
xCROSSEDxWIRESxOG,Heavy Rain,2010-05-10,
m00c0w,Half-Life,1999-01-06,
stormbrewer,Portal,2007-12-31,
gregoriovasquez,Bastion,2011-09-03,
couchbattle,Bastion,2011-10-04,
couchbattle,Cuphead,2017-12-25,
couchbattle,Dishonored: Definitive Edition,2015-11-01,
Makk0,Get Even,2017-07-05,
chirinea,Portal,2007-10-20,
StryKan,Frostpunk,2018-07-14,
csjessid,Desperados III,2020-07-13,
csjessid,Heavy Rain,2010-02-27,
Argilla3D,BlazBlue: Cross Tag Battle,2018-06-14,
efoja,Diablo II,2000-07-04,
efoja,Sine Mora,2012-03-29,
efoja,Superfrog HD,2013-09-26,
andrewl3779,Half-Life 2,2005-01-21,
andrewl3779,Heavy Rain,2019-04-16,
andrewl3779,Batman: Arkham Knight,2015-08-09,
andrewl3779,Batman: Arkham Origins,2013-12-10,
andrewl3779,Tom Clancy's Rainbow Six: Vegas 2,2008-04-26,
andrewl3779,Super Mario Odyssey,2017-11-04,
andrewl3779,A Way Out,2020-12-12,
andrewl3779,Hatsune Miku: Project Mirai DX,2015-08-15,
andrewl3779,Hatsune Miku: Project DIVA F,2012-09-20,
andrewl3779,Hatsune Miku: Project DIVA X,2018-05-11,
andrewl3779,Crackdown 3,2019-03-05,
andrewl3779,Portal,2020-02-26,
AJ42,Bastion,2011-10-13,
AJ42,Beyond Eyes,2015-08-29,
AJ42,Portal,2007-12-14,
CrftyZombiee,X-Men Origins: Wolverine,2009-05-16,
CrftyZombiee,Half-Life 2,2004-11-26,
CrftyZombiee,Bastion,2011-09-26,
CrftyZombiee,Heavy Rain,2010-04-11,
CrftyZombiee,Batman: Arkham Asylum,2009-10-10,
CrftyZombiee,Unit 13,2012-03-18,
CrftyZombiee,Beyond: Two Souls,2018-10-02,
charliewoodhead,Heavy Rain,2010-05-12,
charliewoodhead,Batman: Arkham Asylum,2009-10-11,
catchingadri,Heavy Rain,2010-03-07,
DSDXP,Batman: Arkham Asylum,2015-07-08,
DSDXP,Portal,2007-12-23,
VHSdinosaurGO,Darksiders,2010-02-13,
VHSdinosaurGO,Darksiders,2010-01-12,
VHSdinosaurGO,Half-Life 2,2005-05-11,
VHSdinosaurGO,Batman: Arkham Asylum,2009-10-15,
VHSdinosaurGO,Prince of Persia: The Two Thrones,2005-12-24,
VHSdinosaurGO,Prince of Persia: The Two Thrones,2006-01-16,
VHSdinosaurGO,Tom Clancy's Rainbow Six: Vegas,2007-07-09,
VHSdinosaurGO,Tom Clancy's Rainbow Six: Vegas 2,2008-05-13,
VHSdinosaurGO,Super Mario Odyssey,2019-03-05,
DilPez19,Furi,2017-03-11,
DilPez19,Jet Set Radio,2000-09-03,
DilPez19,Batman: Arkham Knight,2015-08-04,
DilPez19,Batman: Arkham Origins,2013-12-07,
DilPez19,Transformers: Devastation,2020-10-16,
DilPez19,Prince of Persia: The Two Thrones,2006-01-28,
DilPez19,Prince of Persia: The Forgotten Sands,2010-06-14,
DilPez19,Tom Clancy's Rainbow Six: Vegas 2,2008-04-06,
DilPez19,Danganronpa 2: Goodbye Despair,2012-10-22,
DilPez19,Super Mario 3D Land,2012-01-03,
DilPez19,A Way Out,2018-05-23,
KamikotoGasai,Erica,2019-09-07,
KamikotoGasai,Furi,2017-06-15,
KamikotoGasai,X-Men Origins: Wolverine,2009-06-19,
KamikotoGasai,Diablo II,2005-04-26,
KamikotoGasai,Darksiders,2010-01-25,
KamikotoGasai,Darksiders,2010-01-24,
KamikotoGasai,Darksiders II,2019-12-06,
KamikotoGasai,Darksiders III,2019-01-01,
KamikotoGasai,Half-Life: Alyx,2020-05-02,
KamikotoGasai,Spore,2008-11-05,
KamikotoGasai,Ashen,2018-12-16,
KamikotoGasai,Batman: Arkham Asylum,2009-10-29,
KamikotoGasai,Batman: Arkham VR,2018-11-30,
KamikotoGasai,The Inpatient,2018-02-17,
KamikotoGasai,Prince of Persia: The Two Thrones,2015-02-01,
KamikotoGasai,Prince of Persia: The Forgotten Sands,2019-01-22,
KamikotoGasai,Layers of Fear,2015-10-26,
KamikotoGasai,Cuphead,2019-02-21,
KamikotoGasai,Beyond: Two Souls,2019-08-27,
KamikotoGasai,The Amazing Spider-Man 2 (2014),2020-09-04,
KamikotoGasai,Danganronpa 2: Goodbye Despair,2012-08-03,
KamikotoGasai,The Awesome Adventures of Captain Spirit,2018-09-01,
KamikotoGasai,Overkill's The Walking Dead,2019-01-14,
KamikotoGasai,Chrono Trigger,1995-03-30,
KamikotoGasai,Dust: An Elysian Tail,2014-11-01,
KamikotoGasai,A Way Out,2018-04-03,
MartyCZ,Portal,2007-11-25,
airbender131090,Heavy Rain,2010-05-05,
airbender131090,Injustice: Gods Among Us - Ultimate Edition,2014-01-24,
airbender131090,Beyond: Two Souls,2013-10-27,
boykins,Batman: Arkham Asylum,2009-10-24,
shinsoukoku,Heavy Rain,2010-02-28,
Applecot,Heavy Rain,2010-04-08,
intomb,Jet Set Radio,2000-08-20,
intomb,Half-Life,1999-01-28,
intomb,Half-Life 2,2005-01-02,
intomb,Beyond: Two Souls,2013-10-23,
intomb,Portal,2007-12-23,
DmDungeon,Bastion,2011-09-13,
